#OTU ID	description	TL1a_DTT_173_Repeat	TL1a_FP_140	TL1a_DTT_76_Repeat	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_DTT_169_Re_extracted	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_DTT_245_Repeat	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_DTT_142_Repeat	TL1a_FP_243	TL1a_FP_170	TL1a_DTT_78	TL1a_FP_205	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_73	TL1a_DTT_209	TL1a_DTT_74	TL1a_FP_139	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_FP_169	TL1a_DTT_66	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_DTT_640	TL1A_FP_639	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_637	TL1A_FP_688	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
K00675	nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]	225.0	732.0	3030.0	1516.0	1527.0	363.0	258.0	4905.0	1032.0	286.0	2239.0	3683.0	2982.0	529.0	9.0	423.0	1833.0	269.0	394.0	443.0	733.0	241.0	1337.0	501.0	672.0	4.0	1052.0	1520.0	653.0	10572.0	933.0	2039.0	1876.0	184.0	2659.0	449.0	1356.0	1752.0	1117.0	363.0	236.0	508.0	813.0	1459.0	683.0	428.0	1044.0	1776.0	1005.0	432.0	568.0	8762.0	203.0	224.0	6139.0	1469.0	3712.0	615.0	621.0	177.0	1236.0	296.0	2222.0	432.0	566.0	1266.0	327.0	639.0	1945.0	192.0	582.0	746.0	1114.0	866.0	550.0	358.0	6654.0	93.0	286.0	544.0	57.0	392.0	70.0	124.0	70.0	105.0	480.0	31.0	227.0	456.0	60.0	158.0	56.0	97.0	
K00677	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	11318.0	296795.34	14128.99	85499.5	194325.03	103691.53	41131.77	68117.09	97878.41	126558.17	67808.8	83822.25	50341.35	73730.85	41098.3	108906.71	74609.39	55045.34	92721.77	72400.70999999999	131588.89	75442.78	106705.49	15921.17	75643.75	20608.210000000006	241480.98	130886.19	109342.09	82714.31999999999	82306.7	91225.52	100530.49	63664.95	64206.5	21998.39	38974.79	146106.44999999998	78569.29	4049.17	136728.5	101945.94	35850.45	86168.5	105402.63	91126.9	60234.26	16136.5	69826.73000000001	92733.71	130971.27	25958.33	96647.67	126713.17	263523.5	63643.17	46156.49000000001	131092.87	35100.649999999994	110084.0	78606.61	70559.67	103637.5	39471.35	47176.25	89838.35	70153.27	39368.8	86091.98999999999	111344.83	78404.81	106064.57	40592.36	79560.84999999999	69425.36	76610.37000000001	22217.67	15025.35	11629.35	17531.65	11544.06	9702.31	20133.41	44734.48	15249.69	18889.68	29088.17	7588.45	29069.2	10142.34	12633.09	45319.41	13397.65	7118.39	
K00680	ytmI; uncharacterized N-acetyltransferase [EC:2.3.1.-]	2085.2	99095.08	7023.32	20141.5	68245.51999999999	42600.65	10695.55	313.5	34152.0	55319.0	6272.5	9427.0	5845.5	27081.4	5775.5	39702.55	16669.719999999998	8617.5	36735.1	16947.780000000002	47400.1	22862.32	22793.88	5520.0	18376.7	3179.5	91028.38	42124.05	37932.45	24682.35	31849.82	19849.0	20019.6	6558.5	933.0	6994.0	35158.38	47212.5	16807.58	1558.5	62394.0	35213.05	3585.9	32760.5	36370.0	28478.05	14934.4	2188.0	17933.25	37503.5	44649.18	35063.0	43711.5	52961.5	81154.0	24763.5	3820.4	35596.2	2714.78	45257.0	18661.2	20408.18	34543.5	10627.7	13117.0	29728.35	22003.0	1809.35	17597.1	45850.5	26831.55	34164.95	4211.3	26946.88	26263.25	24177.52	2606.0	4320.75	1282.7199999999998	840.0	4054.28	662.0	6709.42	11409.6	4625.4	5970.15	11461.820000000003	7673.18	6908.0	1610.0800000000004	3529.82	12840.5	7403.7	1907.4	
K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	5527.0	5923.25	4865.0	5609.0	12713.0	2909.0	1719.25	3484.75	2019.25	903.0	40436.75	2209.25	25682.25	1995.5	1473.0	3388.75	8059.75	884.75	1896.75	3175.5	4808.5	1546.0	5029.0	1649.5	2632.75	217.5	4851.5	20540.0	3025.25	18882.25	2636.25	1458.5	8505.0	516.5	1748.75	895.0	3170.5	1775.25	5514.0	674.5	1605.0	3158.0	11978.0	2033.75	1819.5	4655.25	5933.0	6428.75	1795.0	2676.5	2453.75	5307.75	896.25	858.25	9188.25	2820.25	26307.0	2127.0	15835.0	771.5	3562.0	1358.0	5795.25	1849.0	5046.0	2548.75	2653.0	25845.0	13405.5	745.0	1796.0	2282.25	12267.0	1989.0	2203.75	1960.25	6753.5	674.75	3929.5	5728.75	387.0	1659.75	793.0	1109.0	705.25	650.0	929.0	576.0	933.0	2372.25	436.75	2049.0	876.0	2348.0	
K00683	QPCT; glutaminyl-peptide cyclotransferase [EC:2.3.2.5]	1339.0	6471.0	808.33	5613.0	30017.67	3921.67	412.33	63988.33	5436.33	302.67	7806.0	39338.33	7505.33	1030.67	609.0	3883.67	4430.67	15353.0	2210.33	9163.67	1681.67	351.0	4557.67	5268.67	2498.67	77.33	2986.0	24595.67	954.33	1546.0	2083.0	42970.0	15805.33	4337.67	59281.0	5313.67	360.67	32369.33	7567.67	45.67	290.0	1258.0	12946.33	6474.0	4475.67	3230.0	2992.0	10830.0	2509.33	1228.67	3195.67	3382.33	2094.67	2417.67	7626.0	4482.67	16926.33	6412.33	15072.33	1161.0	6447.67	4171.67	8056.0	2619.67	12309.33	3344.33	4923.33	10361.0	3344.67	366.33	3745.33	4223.33	12979.0	3193.33	3904.0	2374.67	8993.67	233.33	4972.67	7667.67	1572.0	7293.67	509.67	1504.0	507.67	1723.0	839.67	263.33	2168.0	4393.0	272.67	1604.33	504.33	954.67	
K00684	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	3699.07	109062.07	5271.76	25428.5	102403.1	47978.38	9354.33	67409.04000000001	39514.62	55200.67	14491.93	43754.54	12806.9	22978.31	1783.07	45534.67	25343.6	17927.5	40839.83	15897.74	52955.03	15713.57	32205.03	10337.67	23270.31	313.69	100766.5	68817.67	35522.4	28772.14	36078.21	60874.93	41720.33	4806.81	61465.0	11523.53	31462.1	78912.97	29468.03	935.67	62026.0	39711.71	17489.54	39716.5	42215.03	34114.43	20452.21	14369.0	22295.76	40988.24	49795.67	17500.33	45151.17	54884.17	93139.0	30163.17	20182.04	43750.9	18721.69	45968.0	27628.74	25593.96	43821.5	14121.81	22009.62	34188.26	29597.9	13246.0	25211.38	45736.83	31618.120000000006	39997.9	18265.43	31788.26	32217.0	27125.53	17463.67	4426.62	6093.96	8300.96	5995.71	7791.81	7714.17	14155.21	5245.67	8309.64	13013.53	8296.54	9954.43	5884.86	3929.96	15409.9	8221.689999999999	2970.6	
K00685	ATE1; arginyl-tRNA---protein transferase [EC:2.3.2.8]	4364.0	401.0	3011.0	0.0	9443.0	2182.0	298.0	0.0	0.0	0.0	39146.0	660.0	22711.0	430.0	473.0	1386.0	3690.0	301.0	954.0	2196.0	1869.0	395.0	1754.0	4.0	1200.0	30.0	1560.0	19031.0	958.0	1294.0	1218.0	139.0	3497.0	0.0	5.0	42.0	3.0	34.0	1897.0	5.0	0.0	2377.0	10113.0	0.0	386.0	2770.0	2280.0	0.0	538.0	539.0	463.0	5817.0	30.0	0.0	2.0	6.0	20779.0	218.0	11014.0	19.0	948.0	421.0	0.0	1208.0	10.0	642.0	1271.0	22355.0	2169.0	0.0	231.0	782.0	10133.0	1116.0	712.0	952.0	13.0	266.0	3752.0	5349.0	244.0	1533.0	424.0	435.0	306.0	407.0	275.0	179.0	274.0	2166.0	148.0	175.0	647.0	2085.0	
K00686	tgl; protein-glutamine gamma-glutamyltransferase [EC:2.3.2.13]	7.0	22.0	0.0	16.0	30.0	20.0	14.0	38.0	13.0	9.0	27.0	88.0	155.0	15.0	41.0	5.0	6.0	15.0	4.0	51.0	34.0	24.0	40.0	0.0	10.0	4.0	27.0	57.0	41.0	61.0	5.0	53.0	50.0	10.0	31.0	55.0	12.0	117.0	15.0	0.0	5.0	7.0	21.0	5.0	6.0	10.0	15.0	27.0	16.0	18.0	22.0	0.0	27.0	52.0	128.0	10.0	84.0	0.0	73.0	51.0	7.0	5.0	59.0	4.0	26.0	70.0	24.0	22.0	112.0	15.0	54.0	0.0	139.0	0.0	11.0	26.0	2.0	2.0	4.0	8.0	0.0	24.0	2.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	7.0	14.0	3.0	0.0	
K00688	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	8663.1	221096.18	16574.71	101660.91	137950.69	69153.13	30865.86	86640.25	105308.0	83836.08	32093.84	89605.14000000001	35201.23	78999.79999999999	39048.89	75322.82	56727.47000000001	50183.25	71974.89	59700.49	87337.9	67966.16	83118.02	21667.42	58460.46	16837.46	163252.49	100922.48	86476.68	77779.14	53075.50000000001	85586.88	87551.77	54591.45	83466.25	33809.39	99075.91	109527.86	66587.54999999999	4799.92	85602.59	64333.07	30494.75	90738.91	80031.01999999999	71066.01	48966.24999999999	49469.75	56493.29	72444.01	102248.17	175142.67	69464.85	79615.58	253179.25	70788.42	49203.69	107184.46	36208.17	71386.0	63916.57	58516.84	111852.41	36274.03	50113.66	69536.54000000001	57519.28	32587.59	76811.45999999999	68549.24	63889.66	82665.04000000001	35057.91	58473.2	50224.53	62302.61000000001	46955.01	12746.39	9638.070000000003	14627.02	10541.55	10081.64	16058.250000000002	31916.65	13447.76	15468.13	27002.15	17050.23	20857.61	9585.99	10347.8	38171.18	17059.39	5983.37	
K00690	E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]	784.0	10786.0	3309.0	15427.0	2101.0	570.0	1329.0	6232.0	8253.0	1712.0	3213.0	4855.0	3965.0	707.0	349.0	759.0	1923.0	1084.0	1683.0	2426.0	3827.0	1688.0	1711.0	1269.0	847.0	126.0	13024.0	2378.0	2803.0	6244.0	1187.0	3534.0	2662.0	615.0	4707.0	833.0	919.0	2948.0	1232.0	367.0	1366.0	2233.0	2088.0	5409.0	1723.0	3088.0	1347.0	14717.0	1351.0	1654.0	2706.0	70510.0	2019.0	2048.0	16459.0	4782.0	7812.0	1212.0	2471.0	1956.0	1882.0	834.0	9322.0	1785.0	2084.0	2499.0	1833.0	3193.0	2125.0	1777.0	2715.0	1504.0	2517.0	1140.0	869.0	2213.0	7429.0	129.0	238.0	658.0	81.0	288.0	104.0	109.0	134.0	102.0	296.0	71.0	244.0	353.0	151.0	207.0	82.0	78.0	
K00691	mapA; maltose phosphorylase [EC:2.4.1.8]	1736.2	99062.2	2324.2	18510.0	67899.4	42699.4	9942.8	125.0	33774.0	54815.0	5584.0	12850.0	4891.0	12298.4	6354.0	39715.8	15860.6	12222.0	36764.6	21252.4	46806.6	24072.2	23030.0	4796.0	15011.2	2854.0	90188.0	39209.8	37569.2	21974.6	31651.2	20556.0	20022.6	9047.0	976.0	6318.0	3659.0	46365.0	17034.2	921.0	61530.0	35440.8	3391.4	32687.0	36643.0	28401.8	14576.4	1331.0	18956.0	37205.0	45459.8	5928.0	40838.0	52341.0	82182.0	24792.0	1432.4	36557.2	1876.4	44679.0	19284.2	21102.8	34684.0	10983.2	10691.0	29120.6	21925.0	1176.6	16717.6	45272.0	26943.8	34033.2	4139.8	27278.0	26111.0	24043.4	3655.0	3199.0	551.6	209.0	2863.4	161.0	5336.8	10887.6	3301.4	4755.4	7626.2	1722.8	7247.0	632.2	2802.2	10483.0	3433.2	961.4	
K00692	sacB; levansucrase [EC:2.4.1.10]	36.0	0.0	0.0	0.0	2.0	0.0	404.0	18.0	0.0	0.0	0.0	474.0	22.0	0.0	432.0	42.0	26.0	2238.0	0.0	5706.0	0.0	0.0	0.0	82.0	0.0	104.0	2.0	2.0	0.0	18.0	0.0	272.0	20.0	2162.0	182.0	120.0	0.0	72.0	18.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	22.0	0.0	10.0	124.0	0.0	0.0	0.0	0.0	18.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	3586.0	24.0	122.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	
K00694	bcsA; cellulose synthase (UDP-forming) [EC:2.4.1.12]	4742.0	453.0	3703.0	2032.0	10025.0	2290.0	638.0	3341.0	815.0	213.0	39317.0	723.0	23356.0	643.0	501.0	1474.0	4048.0	340.0	1040.0	2326.0	2749.0	582.0	2030.0	463.0	1373.0	34.0	2536.0	19383.0	1448.0	11491.0	1334.0	318.0	4031.0	124.0	1583.0	195.0	1345.0	451.0	2257.0	368.0	450.0	2583.0	10532.0	1217.0	556.0	3334.0	2580.0	3117.0	866.0	851.0	685.0	3428.0	273.0	238.0	6534.0	1720.0	21742.0	402.0	12245.0	239.0	1373.0	539.0	3111.0	1316.0	1431.0	926.0	1679.0	23119.0	3019.0	178.0	640.0	955.0	10615.0	1284.0	858.0	1212.0	6510.0	361.0	3782.0	5452.0	262.0	1545.0	512.0	555.0	396.0	445.0	445.0	265.0	408.0	2253.0	209.0	579.0	679.0	2164.0	
K00697	otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K00700	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	8053.16	175533.83000000002	14014.910000000002	71705.41	115468.69	55008.69	31115.31	84303.63	66309.95999999999	71261.08	28857.66	87257.52	32459.75	64207.76	35515.65	58727.94	46750.85000000001	48300.17	52120.71	54690.02999999999	79825.61	59109.39	60934.33	21487.59	46802.37	20566.93	154344.65	87434.34	76720.65	61871.82	47843.01	83517.11	67751.5	46156.98	81693.5	32810.53	70876.65000000001	101495.81	49495.66	4501.42	76041.09	59054.72	28120.14	56517.16	61652.83	58252.2	36581.31	36426.0	43594.03	53366.44	78192.79000000001	106609.59	60503.43	72702.5	168530.0	45404.17	47722.75	79282.19	35362.58	64798.0	50474.8	44171.58	73468.0	28736.19	50436.03999999999	56059.09	45586.21	32148.49	51600.15	61655.74000000001	49644.07	66829.52	31382.68	48323.27	42208.61	50852.77	38406.84	10352.35	8680.51	12614.98	8286.779999999999	9659.58	12007.95	24806.17	10406.27	12393.09	19988.26	10298.39	17713.35	8277.01	8287.89	28988.28	11052.33	4412.37	
K00702	E2.4.1.20; cellobiose phosphorylase [EC:2.4.1.20]	681.0	38489.83	1144.0	30473.83	20313.17	13076.67	1649.34	215.0	39363.17	12743.83	3171.17	2459.66	2445.33	17093.0	2654.5	13561.5	3612.33	2024.17	18003.83	5092.17	4875.33	4433.0	16307.5	860.1700000000002	9025.0	828.5	5474.33	14148.0	7632.67	10294.5	3205.83	2924.17	13197.67	2670.0	903.0	1293.83	31644.0	8760.17	10616.84	432.0	9851.17	3541.5	2224.5	33886.83	15916.84	9322.0	7473.34	12784.5	10035.5	16247.0	20900.660000000003	68851.84	9482.67	7127.5	80868.0	24656.5	1437.67	23808.67	1261.67	7669.5	8424.83	12400.33	37253.0	5694.34	2223.0	10902.0	9424.33	809.17	14016.16	7103.33	12188.0	12482.16	3173.5	7765.84	6065.34	9090.83	2337.0	2229.17	881.1700000000002	636.66	1700.5	420.17	3273.33	4770.84	2594.17	2094.5	6141.67	6263.0	1635.5	1200.0	1771.5	4494.33	5243.17	1334.67	
K00703	glgA; starch synthase [EC:2.4.1.21]	5241.16	161902.0	10480.58	71409.08	82861.84999999999	50349.85	28326.81	16773.129999999994	62599.46	67679.58	17464.160000000003	40197.19	20758.59	60013.59	30256.15	55144.27	41040.35000000001	29543.0	48091.55	41864.85	71583.94	51521.39	55774.66	13332.08	42992.7	19074.1	134837.32	55439.17	67757.82	57570.31999999999	43492.18	35310.61	49552.0	37828.64	19206.5	25215.03	64816.81	64326.64	40588.15	3959.75	72572.92	53755.22	11810.31	48027.83	55487.32	50066.2	33092.47	33406.5	38645.7	50121.27	71830.96	158644.75000000006	54816.26	67041.16	148013.99999999994	36716.5	22760.75	70205.19	13880.58	59662.5	42943.8	38244.58	63732.16	23496.18	32064.21	49996.76	36603.05	14126.82	51693.32	58858.58	42868.24000000001	59557.03	14791.18	43029.6	36599.77	43636.27	28407.84	9702.02	3162.67	4099.65	6614.78	1750.74	11394.95	23269.33	9504.93	10438.09	18664.42	9945.06	15065.35	3471.51	7679.39	27062.12	10486.83	3322.53	
K00705	malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]	8348.5	248255.83	13923.08	68797.08	162658.19	84424.34999999999	34040.47	74852.79000000001	64710.79	112330.25	30055.57	79622.36	32558.08	62707.01	28386.07	85296.01999999999	59788.53000000001	41137.25	71607.70999999999	50112.27	121611.36	62387.39000000001	68293.16	20138.42	54356.29	12650.52	246259.66	110360.35	96426.23	68481.07	75089.01	93459.19	74089.5	39363.81	69905.5	22985.03	62474.48	137039.22	55860.15	3521.17	126531.92	89698.06	26874.140000000007	55800.83	81833.81999999999	76978.03	44074.8	31062.5	50128.36	74689.44	101739.96	83133.75	93224.26	117097.5	164675.49999999994	44149.17	45141.41	89404.02	32179.74	101347.5	59899.47	50387.42	71705.83	31936.85	50358.62	72227.76000000001	56236.88	27779.32	59297.49	99756.91	63433.57	85370.36	30020.18	65186.92999999999	60613.44	64170.10000000001	21946.84	11350.26	8504.93	12210.82	10509.94	9372.83	15228.12	31301.5	11585.94	15998.59	24776.42	11578.72	22485.18	8289.51	9478.97	36622.28	13061.16	4739.87	
K00709	ABO; histo-blood group ABO system transferase [EC:2.4.1.40 2.4.1.37]	2.2	71.2	18.2	0.0	23.4	35.4	8.8	0.0	0.0	0.0	43.0	0.0	0.0	24.4	0.0	88.8	26.6	0.0	20.6	6.4	24.6	8.2	124.0	0.0	86.2	0.0	5.0	4.8	32.2	45.6	39.2	0.0	98.6	0.0	0.0	0.0	0.0	0.0	89.2	0.0	0.0	13.8	12.4	0.0	52.0	45.8	23.4	0.0	115.0	18.0	75.8	0.0	0.0	0.0	0.0	0.0	16.4	278.2	11.4	0.0	64.2	84.8	0.0	25.2	0.0	287.6	14.0	7.6	65.6	0.0	81.8	366.2	12.8	95.0	36.0	73.4	0.0	18.0	0.6	0.0	4.4	0.0	11.8	61.6	18.4	9.4	24.2	5.8	33.0	2.2	11.2	121.0	5.2	11.4	
K00712	tagE; poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	10.0	1.0	994.0	0.0	1.0	0.0	329.0	4.0	0.0	0.0	28.0	424.0	44.0	51.0	282.0	19.0	14.0	444.0	9.0	263.0	12.0	175.0	0.0	4.0	11.0	1013.0	1.0	3.0	204.0	136.0	0.0	106.0	5.0	86.0	13.0	50.0	22.0	103.0	0.0	379.0	0.0	32.0	0.0	8.0	5.0	0.0	14.0	0.0	3.0	0.0	3.0	5820.0	21.0	4.0	3.0	6.0	87.0	0.0	0.0	0.0	6.0	0.0	6.0	8.0	88.0	124.0	20.0	0.0	4.0	0.0	3.0	13.0	0.0	0.0	10.0	7.0	195.0	26.0	8.0	0.0	0.0	3.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	
K00721	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	4500.83	154332.96000000002	8025.699999999999	44578.66	86363.14	51935.52	35710.48	3852.05	49056.13	65804.16	16437.24	39657.03	17590.67	64653.34	33903.399999999994	56175.27	43292.720000000016	30979.84	48472.63000000001	44574.91	71875.19	51318.51	59245.79	8446.84	46160.87	24577.020000000004	129268.78	56540.09	67081.31	52398.24	45348.38	32464.27	53079.67	45242.31	5472.5	11005.19	63747.86	61561.65	44480.37	3903.5	70951.84	54758.97	11346.81	42037.66	54919.91	47879.2	33907.06	4923.5	38847.2	51413.77	69966.75	12027.68	52998.34	64941.0	136155.5	33186.0	14950.42	69651.10999999999	12502.13	58994.0	41308.13	36867.040000000015	52076.67	21957.02	27197.46	49374.26	37501.13	12214.24	53944.73	57250.66	41706.49000000001	58899.19	14257.93	42282.07	37802.61	43051.3	6836.0	11595.1	3385.13	5276.81	7495.91	1491.91	12715.4	26687.92	11298.1	12016.84	20357.210000000006	10777.94	17622.6	3933.72	8962.0	32662.2	11537.0	3706.2	
K00728	POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	0.0	4.0	0.0	10.0	32.0	8.0	3.0	103.0	9.0	0.0	45.0	0.0	42.0	4.0	0.0	13.0	16.0	15.0	4.0	30.0	13.0	4.0	9.0	0.0	7.0	0.0	26.0	75.0	3.0	16.0	15.0	0.0	23.0	5.0	77.0	0.0	0.0	0.0	11.0	0.0	0.0	13.0	9.0	14.0	0.0	4.0	22.0	5.0	5.0	15.0	0.0	0.0	0.0	0.0	2.0	19.0	47.0	2.0	4.0	0.0	16.0	0.0	8.0	0.0	0.0	3.0	30.0	33.0	15.0	0.0	6.0	3.0	12.0	4.0	15.0	0.0	4.0	0.0	75.0	81.0	3.0	54.0	6.0	4.0	7.0	3.0	6.0	5.0	0.0	22.0	3.0	7.0	10.0	16.0	
K00737	MGAT3; beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	116.0	142.0	121.0	228.5	1.0	11.5	528.0	124.0	222.0	152.0	461.5	1952.5	224.0	14746.0	2177.5	23.5	365.5	1326.5	27.0	769.0	141.5	2127.0	11.5	431.0	3411.0	754.5	99.0	2771.5	2176.0	3867.0	19.0	1043.5	38.5	2428.0	82.0	239.0	30952.0	260.5	0.0	213.0	119.0	185.0	0.0	153.5	238.0	54.0	22.5	322.0	78.5	111.5	113.5	2543.0	2585.0	130.5	876.0	321.5	130.5	1.0	0.0	92.0	6.5	11.0	306.5	0.0	1277.0	254.0	105.5	17.5	33.0	162.5	72.5	955.0	1.0	32.5	48.5	920.0	621.0	1262.0	767.5	587.0	1395.5	341.0	1481.0	1258.0	1401.0	1498.5	3865.5	6062.0	610.5	1017.5	844.5	3436.5	4095.0	974.5	
K00748	lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]	8690.0	155068.42	9712.910000000002	45834.25	118597.85	55281.85	24626.05	67722.21	51836.87	63444.42	58043.9	65655.29000000001	41076.84	39918.26	23098.65	58273.19	43566.78000000001	38382.92	48781.3	44657.19	68561.78	40510.89	58323.33	10727.42	40876.46	15056.77	125148.49	88281.18000000002	57656.71000000001	47472.41	43763.6	68498.76	62911.66	35989.81	62549.75	13743.53	21920.48	89358.39	46030.48	2497.92	68509.25	54050.72	30437.14	46792.75	55921.15	48995.95	34599.13	14266.25	37077.53	48554.94	68332.72	18912.83	49452.67	64567.42	138272.75	34691.92	43770.91	69757.85	31620.74	55640.0	44298.14	37949.92	56799.25	21943.01	30448.54	48042.34	39373.55	37068.15	51188.83	55855.58	41863.57	56399.45	32928.68	42507.09	38217.68	40344.52	19009.67	8119.09	10298.51	15400.41	6817.28	9312.99	10719.29	23759.49	8336.18	10752.09	15301.42	4154.3899999999985	16133.35	8461.919999999998	6752.63	24155.120000000006	7413.990000000002	5196.53	
K00752	hasA; hyaluronan synthase [EC:2.4.1.212]	67.0	5271.0	410.0	573.0	2092.0	503.0	86.0	796.0	387.0	84.0	1358.0	1717.0	1672.0	556.0	0.0	1783.0	3088.0	122.0	642.0	248.0	193.0	89.0	2479.0	199.0	807.0	0.0	243.0	992.0	269.0	724.0	1240.0	975.0	3503.0	49.0	557.0	182.0	4.0	733.0	2485.0	10.0	61.0	112.0	825.0	332.0	1017.0	47.0	2730.0	140.0	668.0	1167.0	1293.0	218.0	63.0	47.0	419.0	108.0	3148.0	1371.0	876.0	26.0	1748.0	524.0	161.0	359.0	229.0	1211.0	67.0	830.0	8849.0	55.0	538.0	965.0	970.0	527.0	1111.0	42.0	107.0	88.0	163.0	302.0	107.0	205.0	132.0	287.0	96.0	156.0	236.0	127.0	317.0	190.0	85.0	601.0	132.0	64.0	
K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	1732.2	7482.4	2992.33	6193.0	31290.27	4342.67	2503.13	64035.53	5764.33	767.47	8335.8	43579.33	8196.130000000001	2548.07	3166.2	4367.47	5920.87	19118.2	2649.93	13783.27	2396.27	2112.4	5752.67	5909.47	3322.87	5444.33	3905.2	25972.27	2514.9300000000007	3700.0	2512.8	43961.0	17531.73	6113.07	59466.8	5662.67	2660.47	33202.73	9090.87	4733.27	770.4	1860.2	13021.33	6814.8	5132.87	4138.4	3700.8	11041.6	3504.33	1691.87	4069.47	9508.33	2845.87	2854.87	8636.2	4994.67	17513.13	7563.73	15877.33	1541.2	7351.87	4802.07	8634.0	3288.67	13840.73	4115.33	5393.33	11098.0	4498.07	652.9300000000002	4155.53	5315.33	13310.2	3798.13	4242.8	3122.4700000000007	11771.07	560.33	5237.67	7773.67	1612.0	7355.67	578.6700000000002	1739.0	778.6700000000002	1817.0	913.67	322.33	2347.0	4530.0	400.67	1930.33	549.3299999999998	1053.67	
